Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_X 	Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_Y 	
-1.30000114440918 	-0.0181999980704859 	
-1.20000076293945 	-0.0177000002004206 	
-1.10000038146973 	-0.0177000002004206 	
-1 	-0.0133999969220895 	
-0.899999618530273 	-0.0104999997602135 	
-0.80000114440918 	-0.0048000024544308 	
-0.700000762939453 	 	
-0.600000381469727 	 	
-0.5 	 	
-0.399999618530273 	 	
-0.30000114440918 	 	
-0.200000762939453 	 	
-0.100000381469727 	 	
0 	 	
0.100000381469727 	 	
0.19999885559082 	 	
0.299999237060547 	 	
0.399999618530273 	 	
0.5 	 	
0.600000381469727 	 	
0.69999885559082 	 	
0.799999237060547 	 	
0.899999618530273 	 	
0.999998092651367 	 	
1.10000038146973 	 	
1.19999885559082 	 	
1.30000114440918 	 	
1.39999961853027 	 	
1.49999809265137 	 	
1.60000038146973 	 	
1.69999885559082 	 	
1.80000114440918 	-0.0584000547387404 	
1.89999961853027 	-0.0722000797286455 	
1.99999809265137 	-0.0730001113879553 	
2.10000038146973 	-0.0740000652294839 	
2.19999885559082 	-0.0747000164046767 	
