Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-17.1000003814697 	0.0936999997138628 	-17.1000003814697 	0 	
-17 	0.0935000125900842 	-17 	0 	
-16.9000015258789 	0.0947000322339591 	-16.9000015258789 	0 	
-16.8000011444092 	0.0954000119236298 	-16.8000011444092 	0 	
-16.7000007629395 	0.0956000149744796 	-16.7000007629395 	0 	
-16.6000003814697 	0.0974000021014945 	-16.6000003814697 	0 	
-16.5 	0.0975000254657061 	-16.5 	0 	
-16.4000015258789 	0.0972999794030329 	-16.4000015258789 	0 	
-16.3000011444092 	0.096599946882634 	-16.3000011444092 	0 	
-16.2000007629395 	0.0950999475498975 	-16.2000007629395 	0 	
-16.1000003814697 	0.095599967862654 	-16.1000003814697 	0 	
-16 	0.0918999807363434 	-16 	0 	
-15.9000005722046 	0.0881000071567541 	-15.9000005722046 	0 	
-15.8000011444092 	0.0845999610937724 	-15.8000011444092 	0 	
-15.7000007629395 	0.0812000132573303 	-15.7000007629395 	0 	
-15.6000003814697 	0.0806000125885475 	-15.6000003814697 	0 	
-15.5000009536743 	0.0792999990517274 	-15.5000009536743 	0 	
-15.4000005722046 	0.0779000224138144 	-15.4000005722046 	0 	
-15.3000011444092 	0.0763000285187445 	-15.3000011444092 	0 	
-15.2000007629395 	0.0819998720180592 	-15.2000007629395 	0 	
-15.1000003814697 	0.0913997930547339 	-15.1000003814697 	0 	
